ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,counts
ising,2,16,0.2689226465550455,1,42,1,1,259245,270358,2194.78125,348.27056674999767,3.1240998703626586,0110011000100110,9.322754637131014,9.322754637131014,0,9.322754637131014,9.322754637131014,6.198654766768356,4.4,"{""0110011000100110"": 1}"
ising,2,16,0.4017056132834412,1,42,1,1,259245,270358,2042.734375,340.31103875000554,3.1240998703626586,0110111011000110,6.768113536443044,6.768113536443044,0,6.768113536443044,6.768113536443044,3.6440136660803857,4.4,"{""0110111011000110"": 1}"
ising,2,16,0.6000513597890517,1,42,1,1,259245,270358,1825.1875,353.1862493749941,3.1240998703626586,0110111001110000,4.517186750725506,4.517186750725506,0,4.517186750725506,4.517186750725506,1.3930868803628478,4.4,"{""0110111001110000"": 1}"
ising,2,16,0.8963320961378564,1,42,1,1,259245,270358,2062.6875,360.18899145799514,3.1240998703626586,0100111001100111,2.146841592412795,2.146841592412795,0,2.146841592412795,2.146841592412795,0.9772582779498635,4.4,"{""0100111001100111"": 1}"
ising,2,16,1.3389041012244733,1,42,1,1,259245,270358,2260.625,324.5933908329898,3.1240998703626586,0000010000100110,0.07604575615445007,0.07604575615445007,0,0.07604575615445007,0.07604575615445007,3.0480541142082087,4.4,"{""0000010000100110"": 1}"
ising,2,16,2.0,1,42,1,1,259245,270358,2132.515625,319.53130091598723,3.1240998703626586,0100110011100110,0.9436858059473979,0.9436858059473979,0,0.9436858059473979,0.9436858059473979,2.1804140644152605,4.4,"{""0100110011100110"": 1}"
ising,2,18,0.0009765625,1,42,1,1,1035663,1080105,2805.15625,2665.2034281249944,3.1240998703626586,000000000001111110,3.0925052683774528,3.0925052683774528,0,3.0925052683774528,3.0925052683774528,0.031594601985205806,4.4,"{""000000000001111110"": 1}"
ising,2,18,0.0014587489859907092,1,42,1,1,1035663,1080105,2230.8125,2911.124787666995,3.1240998703626586,000000000010111110,3.12185681551144,3.12185681551144,0,3.12185681551144,3.12185681551144,0.002243054851218673,4.4,"{""000000000010111110"": 1}"
ising,2,18,0.0021790193706280165,1,42,1,1,1035663,1080105,3795.921875,2810.177398791988,3.1240998703626586,000000000011110110,2.705913831200167,2.705913831200167,0,2.705913831200167,2.705913831200167,0.4181860391624914,4.4,"{""000000000011110110"": 1}"
ising,2,18,0.0032549297124943137,1,42,1,1,1035663,1080105,3195.421875,2665.213990832999,3.1240998703626586,111111111010100110,-2.5478533692058134,-2.5478533692058134,0,-2.5478533692058134,-2.5478533692058134,5.671953239568472,4.4,"{""111111111010100110"": 1}"
ising,2,18,0.004862080427593842,1,42,1,1,1035663,1080105,3677.0625,3093.711474041993,3.1240998703626586,000000001001100100,3.0169577617241767,3.0169577617241767,0,3.0169577617241767,3.0169577617241767,0.10714210863848184,4.4,"{""000000001001100100"": 1}"
ising,2,18,0.007262776211003177,1,42,1,1,1035663,1080105,3329.03125,2979.212583667002,3.1240998703626586,000000010001100110,3.7159997365711472,3.7159997365711472,0,3.7159997365711472,3.7159997365711472,0.5918998662084887,4.4,"{""000000010001100110"": 1}"
ising,2,18,0.010848837051677003,1,42,1,1,1035663,1080105,3133.515625,3265.6385147500114,3.1240998703626586,000000011001100110,3.6188506291445592,3.6188506291445592,0,3.6188506291445592,3.6188506291445592,0.49475075878190067,4.4,"{""000000011001100110"": 1}"
ising,2,18,0.016205547569471748,1,42,1,1,1035663,1080105,3081.890625,3081.783355249994,3.1240998703626586,000000011001110110,2.4463114138519546,2.4463114138519546,0,2.4463114138519546,2.4463114138519546,0.677788456510704,4.4,"{""000000011001110110"": 1}"
ising,2,18,0.0242071819104165,1,42,1,1,1035663,1080105,3113.484375,3551.383696124991,3.1240998703626586,000000110001100100,3.1407176217759907,3.1407176217759907,0,3.1407176217759907,3.1407176217759907,0.016617751413332105,4.4,"{""000000110001100100"": 1}"
ising,2,18,0.036159694915085014,1,42,1,1,1035663,1080105,3401.6875,3025.247212999995,3.1240998703626586,000100010001100110,11.60650158059002,11.60650158059002,0,11.60650158059002,11.60650158059002,8.48240171022736,4.4,"{""000100010001100110"": 1}"
ising,2,18,0.054013868330100356,1,42,1,1,1035663,1080105,2380.25,3277.5517907920002,3.1240998703626586,111110010001100100,-3.1363982713993805,-3.1363982713993805,0,-3.1363982713993805,-3.1363982713993805,6.260498141762039,4.4,"{""111110010001100100"": 1}"
ising,2,18,0.0806836998717128,1,42,1,1,1035663,1080105,3331.953125,2945.5165102080064,3.1240998703626586,111110010001100100,-2.0996682543249885,-2.0996682543249885,0,-2.0996682543249885,-2.0996682543249885,5.223768124687647,4.4,"{""111110010001100100"": 1}"
ising,2,18,0.12052199974281191,1,42,1,1,1035663,1080105,2853.25,3529.4529653339996,3.1240998703626586,000100011010110100,3.599583001441046,3.599583001441046,0,3.599583001441046,3.599583001441046,0.47548313107838736,4.4,"{""000100011010110100"": 1}"
ising,2,18,0.18003081719234498,1,42,1,1,1035663,1080105,2696.6875,3720.0776660419942,3.1240998703626586,000111011001110110,4.037459921003978,4.037459921003978,0,4.037459921003978,4.037459921003978,0.9133600506413195,4.4,"{""000111011001110110"": 1}"
ising,2,18,0.2689226465550455,1,42,1,1,1035663,1080105,2470.546875,5785.280710209001,3.1240998703626586,110100011001110110,-4.233386230922074,-4.233386230922074,0,-4.233386230922074,-4.233386230922074,7.357486101284732,4.4,"{""110100011001110110"": 1}"
ising,2,18,0.4017056132834412,1,42,1,1,1035663,1080105,2952.6875,5558.723068667008,3.1240998703626586,110100010011100111,-2.8578561081089333,-2.8578561081089333,0,-2.8578561081089333,-2.8578561081089333,5.981955978471592,4.4,"{""110100010011100111"": 1}"
ising,2,18,0.6000513597890517,1,42,1,1,1035663,1080105,2658.0625,4180.691667583,3.1240998703626586,100100010000100110,-4.538676621197088,-4.538676621197088,0,-4.538676621197088,-4.538676621197088,7.662776491559747,4.4,"{""100100010000100110"": 1}"
ising,2,18,0.8963320961378564,1,42,1,1,1035663,1080105,3347.3125,3958.0085468329926,3.1240998703626586,100111011001111110,-2.693793636795378,-2.693793636795378,0,-2.693793636795378,-2.693793636795378,5.817893507158036,4.4,"{""100111011001111110"": 1}"
