ham,n_sys,Num Ancilla,Time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,Eigenvalue Error,counts
ising,2,12,0.009113508121688405,1,1,100,1,8701,8780,393.859375,1.2806248474865685,000000001000,1.3465556994326349,1.198434572495045,0.7292980144114776,-4.039667098297905,2.8614308612943495,0.0659308519460664,"{""000000000001"": 1, ""000000000011"": 1, ""000000000100"": 3, ""000000000101"": 2, ""000000000110"": 4, ""000000000111"": 23, ""000000001000"": 46, ""000000001001"": 13, ""000000001011"": 1, ""000000001110"": 1, ""000000001111"": 1, ""000000010001"": 1, ""111111101000"": 1, ""111111110111"": 1, ""111111111000"": 1}"
ising,2,12,0.009113508121688405,1,3,100,1,8695,8774,394.296875,1.2806248474865685,000000001000,1.3465556994326349,0.8786275938797942,2.5943444785785705,-22.891446890354796,2.5247919364361904,0.0659308519460664,"{""000000000000"": 1, ""000000000010"": 1, ""000000000100"": 1, ""000000000101"": 6, ""000000000110"": 3, ""000000000111"": 23, ""000000001000"": 48, ""000000001001"": 6, ""000000001010"": 3, ""000000001110"": 1, ""000000001111"": 2, ""111101111000"": 1, ""111111011110"": 1, ""111111100111"": 1, ""111111111001"": 1, ""111111111101"": 1}"
ising,2,12,0.009843133202303695,1,0,100,1,8578,8656,392.359375,1.2806248474865685,000000001000,1.2467418707910014,1.3418059384388152,0.4987041271791331,0.0,3.8960683462218797,0.03388297669556706,"{""000000000000"": 1, ""000000000010"": 1, ""000000000100"": 1, ""000000000101"": 1, ""000000000110"": 2, ""000000000111"": 6, ""000000001000"": 65, ""000000001001"": 12, ""000000001010"": 3, ""000000001011"": 1, ""000000001100"": 1, ""000000001110"": 1, ""000000001111"": 1, ""000000010000"": 1, ""000000010101"": 1, ""000000011000"": 1, ""000000011001"": 1}"
ising,2,12,0.009843133202303695,1,1,100,1,8701,8780,396.25,1.2806248474865685,000000001000,1.2467418707910014,1.2031059053133164,0.675529176957186,-3.1168546769775034,4.20775381391963,0.03388297669556706,"{""000000000000"": 1, ""000000000100"": 1, ""000000000110"": 1, ""000000000111"": 7, ""000000001000"": 67, ""000000001001"": 15, ""000000001010"": 1, ""000000001100"": 1, ""000000001110"": 1, ""000000001111"": 1, ""000000011011"": 1, ""111111101100"": 1, ""111111111000"": 2}"
ising,2,12,0.009843133202303695,1,2,100,1,8698,8776,388.328125,1.2806248474865685,000000001000,1.2467418707910014,-0.7823305239213533,20.203461302840473,-200.72544119735122,3.5843828785241287,0.03388297669556706,"{""000000000011"": 1, ""000000000100"": 1, ""000000000101"": 1, ""000000000110"": 2, ""000000000111"": 5, ""000000001000"": 71, ""000000001001"": 8, ""000000001010"": 2, ""000000001011"": 2, ""000000010000"": 1, ""000000010111"": 2, ""101011111000"": 1, ""111111111000"": 1, ""111111111010"": 1, ""111111111101"": 1}"
ising,2,12,0.009843133202303695,1,3,100,1,8695,8774,391.609375,1.2806248474865685,000000001000,1.2467418707910014,0.947523821801161,2.3092574841631555,-21.194611803447025,1.7142700723376267,0.03388297669556706,"{""000000000000"": 1, ""000000000100"": 1, ""000000000101"": 3, ""000000000110"": 2, ""000000000111"": 3, ""000000001000"": 70, ""000000001001"": 12, ""000000001010"": 3, ""000000001011"": 2, ""111101111000"": 1, ""111111100111"": 1, ""111111111101"": 1}"
ising,2,12,0.010631171876362321,1,0,100,1,8578,8656,383.9375,1.2806248474865685,000000001001,1.2986176172795283,1.3664343150707925,0.39897281508458465,0.14429084636439204,3.6072711591098012,0.01799276979295983,"{""000000000001"": 1, ""000000000111"": 3, ""000000001000"": 5, ""000000001001"": 81, ""000000001010"": 2, ""000000001011"": 2, ""000000001111"": 2, ""000000010001"": 1, ""000000010011"": 1, ""000000010111"": 1, ""000000011001"": 1}"
ising,2,12,0.010631171876362321,1,1,100,1,8701,8780,399.015625,1.2806248474865685,000000001001,1.2986176172795283,1.3130467019159675,0.588529156383879,-1.2986176172795283,6.3487972400332495,0.01799276979295983,"{""000000000011"": 1, ""000000000111"": 2, ""000000001000"": 9, ""000000001001"": 81, ""000000001010"": 2, ""000000001011"": 2, ""000000001111"": 1, ""000000101100"": 1, ""111111110111"": 1}"
ising,2,12,0.010631171876362321,1,2,100,1,8698,8776,400.359375,1.2806248474865685,000000001001,1.2986176172795283,1.1543267709151364,2.3818256068912635,-21.499336108294415,7.358833164583994,0.01799276979295983,"{""000000000110"": 3, ""000000000111"": 3, ""000000001000"": 6, ""000000001001"": 77, ""000000001010"": 1, ""000000001011"": 4, ""000000001100"": 1, ""000000001101"": 1, ""000000001111"": 1, ""000000011000"": 1, ""000000110011"": 1, ""111101101011"": 1}"
ising,2,12,0.010631171876362321,1,3,100,1,8695,8774,390.03125,1.2806248474865685,000000001001,1.2986176172795283,3.5408973697821806,24.554186499714508,-19.04639172009975,245.72731135855963,0.01799276979295983,"{""000000000111"": 4, ""000000001000"": 4, ""000000001001"": 75, ""000000001010"": 4, ""000000001011"": 6, ""000000001100"": 1, ""000000010000"": 2, ""000000010111"": 1, ""011010100111"": 1, ""111101111100"": 1, ""111111100111"": 1}"
ising,2,12,0.011482300720903114,1,0,100,1,8578,8656,397.671875,1.2806248474865685,000000001010,1.3359524586332114,-0.22444001305037956,15.650519669893876,-155.10408044731585,3.339881146583029,0.055327611146642974,"{""000000000001"": 1, ""000000000110"": 3, ""000000000111"": 5, ""000000001000"": 4, ""000000001001"": 24, ""000000001010"": 44, ""000000001011"": 7, ""000000001101"": 2, ""000000001111"": 2, ""000000010000"": 2, ""000000010010"": 1, ""000000010101"": 1, ""000000010111"": 1, ""000000011001"": 1, ""101101110111"": 1, ""111111111111"": 1}"
ising,2,12,0.011482300720903114,1,1,100,1,8701,8780,404.46875,1.2806248474865685,000000001010,1.269154835701551,1.245107691446153,0.779884876641345,-3.072690654856386,6.145381309712772,0.011470011785017498,"{""000000000010"": 1, ""000000000110"": 4, ""000000000111"": 3, ""000000001000"": 7, ""000000001001"": 32, ""000000001010"": 36, ""000000001011"": 4, ""000000001100"": 2, ""000000001101"": 5, ""000000001111"": 1, ""000000010111"": 1, ""000000101110"": 1, ""111111101001"": 1, ""111111110110"": 1, ""111111111101"": 1}"
ising,2,12,0.011482300720903114,1,3,100,1,8695,8774,391.796875,1.2806248474865685,000000001010,1.3359524586332114,3.5843604465129064,22.624599047080775,0.5343809834532846,227.5127037052359,0.055327611146642974,"{""000000000100"": 1, ""000000000101"": 2, ""000000000110"": 2, ""000000000111"": 5, ""000000001000"": 7, ""000000001001"": 25, ""000000001010"": 44, ""000000001011"": 4, ""000000001100"": 2, ""000000001101"": 3, ""000000010000"": 2, ""000000010001"": 1, ""000000101010"": 1, ""011010100111"": 1}"
ising,2,12,0.011482300720903114,1,2,100,1,8698,8776,392.703125,1.2806248474865685,000000001010,1.3359524586332114,1.124871970169164,0.7591039474789146,-2.9390954089930648,3.607071638309671,0.055327611146642974,"{""000000000011"": 1, ""000000000100"": 1, ""000000000101"": 1, ""000000000110"": 3, ""000000000111"": 2, ""000000001000"": 1, ""000000001001"": 26, ""000000001010"": 46, ""000000001011"": 4, ""000000001100"": 2, ""000000001101"": 1, ""000000001111"": 1, ""000000010000"": 1, ""000000010001"": 1, ""000000011011"": 1, ""111111101010"": 1, ""111111110101"": 1, ""111111110110"": 2, ""111111111101"": 1, ""111111111110"": 1, ""111111111111"": 2}"
ising,2,12,0.012401570718501554,1,0,100,1,8578,8656,398.90625,1.2806248474865685,000000001010,1.2369245982665231,1.2987708281798493,0.32250255606053796,0.6184622991332616,3.2160039554929605,0.04370024922004534,"{""000000000101"": 1, ""000000000110"": 3, ""000000000111"": 3, ""000000001000"": 2, ""000000001001"": 6, ""000000001010"": 55, ""000000001011"": 19, ""000000001100"": 1, ""000000001101"": 2, ""000000001110"": 2, ""000000001111"": 1, ""000000010000"": 1, ""000000010001"": 1, ""000000010010"": 1, ""000000010011"": 1, ""000000011010"": 1}"
ising,2,12,0.012401570718501554,1,1,100,1,8701,8780,387.390625,1.2806248474865685,000000001010,1.2369245982665231,1.2888754313937172,0.5447747306039963,-1.2369245982665231,4.700313473412788,0.04370024922004534,"{""000000000000"": 1, ""000000000101"": 1, ""000000000110"": 2, ""000000000111"": 2, ""000000001000"": 1, ""000000001001"": 12, ""000000001010"": 41, ""000000001011"": 19, ""000000001100"": 5, ""000000001101"": 7, ""000000001110"": 3, ""000000001111"": 1, ""000000010100"": 1, ""000000010110"": 1, ""000000100110"": 1, ""111111110110"": 1, ""111111111110"": 1}"
ising,2,12,0.012401570718501554,1,2,100,1,8698,8776,391.09375,1.2806248474865685,000000001010,1.2369245982665231,1.2616630902318535,0.7578154960571433,-1.2369245982665231,5.31877577254605,0.04370024922004534,"{""000000000100"": 1, ""000000000110"": 3, ""000000000111"": 2, ""000000001000"": 1, ""000000001001"": 3, ""000000001010"": 54, ""000000001011"": 19, ""000000001100"": 3, ""000000001101"": 2, ""000000001110"": 1, ""000000010000"": 1, ""000000010001"": 1, ""000000010011"": 1, ""000000011011"": 1, ""000000100010"": 1, ""000000101011"": 1, ""111111110110"": 2, ""111111110111"": 1, ""111111111110"": 1, ""111111111111"": 1}"
ising,2,12,0.012401570718501554,1,3,100,1,8695,8774,396.03125,1.2806248474865685,000000001010,1.2369245982665231,1.2678477132231862,0.5228280207903402,-1.2369245982665231,5.31877577254605,0.04370024922004534,"{""000000000100"": 1, ""000000000101"": 2, ""000000000110"": 2, ""000000000111"": 1, ""000000001000"": 4, ""000000001001"": 7, ""000000001010"": 46, ""000000001011"": 26, ""000000001100"": 5, ""000000001101"": 2, ""000000010000"": 2, ""000000101011"": 1, ""111111110110"": 1}"
ising,2,12,0.013394437232079262,1,0,100,1,8578,8656,394.734375,1.2806248474865685,000000001011,1.259760927195198,1.4326917453829024,1.3462837829178964,-1.374284647849307,13.284751595876633,0.02086392029137052,"{""000000000011"": 1, ""000000000101"": 2, ""000000000111"": 1, ""000000001000"": 1, ""000000001001"": 1, ""000000001010"": 3, ""000000001011"": 68, ""000000001100"": 9, ""000000001101"": 6, ""000000001110"": 1, ""000000010000"": 1, ""000000010001"": 1, ""000000010011"": 1, ""000000011011"": 1, ""000000110101"": 1, ""000001110100"": 1, ""111111110100"": 1}"
ising,2,12,0.013394437232079262,1,1,100,1,8701,8780,399.03125,1.2806248474865685,000000001011,1.259760927195198,1.362832275783896,1.3103795505400426,-1.9469032511198516,13.399275316530742,0.02086392029137052,"{""000000000101"": 3, ""000000000111"": 1, ""000000001000"": 1, ""000000001001"": 8, ""000000001010"": 3, ""000000001011"": 62, ""000000001100"": 9, ""000000001101"": 6, ""000000010001"": 1, ""000000010101"": 2, ""000000100000"": 1, ""000001110101"": 1, ""111111101111"": 1, ""111111111111"": 1}"
ising,2,12,0.013394437232079262,1,2,100,1,8698,8776,397.140625,1.2806248474865685,000000001011,1.259760927195198,1.27235853646715,0.6886628046157638,-1.374284647849307,6.642375797938317,0.02086392029137052,"{""000000000101"": 1, ""000000000110"": 1, ""000000001000"": 3, ""000000001001"": 2, ""000000001010"": 7, ""000000001011"": 68, ""000000001100"": 5, ""000000001101"": 6, ""000000001110"": 2, ""000000010011"": 1, ""000000010101"": 1, ""000000111010"": 1, ""111111110100"": 2}"
ising,2,12,0.013394437232079262,1,3,100,1,8695,8774,402.453125,1.2806248474865685,000000001011,1.259760927195198,1.3044251782503005,2.90359069681016,-15.918797170921138,24.393552499325196,0.02086392029137052,"{""000000000101"": 4, ""000000000110"": 1, ""000000001000"": 1, ""000000001001"": 6, ""000000001010"": 5, ""000000001011"": 64, ""000000001100"": 8, ""000000001101"": 7, ""000000010000"": 1, ""000000010100"": 1, ""000011010101"": 1, ""111101110101"": 1}"
ising,2,12,0.014466792379488917,1,0,100,1,8578,8656,395.984375,1.2806248474865685,000000001100,1.2724154029283168,1.4017776355593623,1.220999437025555,-1.2724154029283168,12.300015561640397,0.008209444558251677,"{""000000000100"": 1, ""000000001000"": 1, ""000000001010"": 1, ""000000001011"": 8, ""000000001100"": 70, ""000000001101"": 8, ""000000001110"": 1, ""000000001111"": 2, ""000000010010"": 1, ""000000010111"": 1, ""000000011100"": 1, ""000000011101"": 1, ""000000100010"": 1, ""000001110100"": 1, ""111111110100"": 2}"
ising,2,12,0.014466792379488917,1,1,100,1,8701,8780,395.5625,1.2806248474865685,000000001100,1.2724154029283168,1.3137689035234872,0.28431908676487544,0.6362077014641584,3.3931077411421784,0.008209444558251677,"{""000000000110"": 1, ""000000001000"": 3, ""000000001001"": 3, ""000000001010"": 2, ""000000001011"": 3, ""000000001100"": 63, ""000000001101"": 14, ""000000001110"": 3, ""000000001111"": 2, ""000000010000"": 3, ""000000010011"": 1, ""000000010100"": 1, ""000000100000"": 1}"
ising,2,12,0.014466792379488917,1,2,100,1,8698,8776,405.859375,1.2806248474865685,000000001100,1.2724154029283168,1.5937002921677168,4.47762619598759,-11.451738626354851,43.58022755029486,0.008209444558251677,"{""000000000000"": 1, ""000000000101"": 1, ""000000000111"": 2, ""000000001000"": 3, ""000000001001"": 2, ""000000001010"": 1, ""000000001011"": 4, ""000000001100"": 65, ""000000001101"": 5, ""000000001110"": 2, ""000000001111"": 2, ""000000010000"": 1, ""000000010011"": 1, ""000000010100"": 3, ""000000011011"": 1, ""000000100100"": 1, ""000000110000"": 1, ""000110011011"": 1, ""111110010100"": 1, ""111111110100"": 2}"
ising,2,12,0.014466792379488917,1,3,100,1,8695,8774,401.5625,1.2806248474865685,000000001100,1.2724154029283168,1.529019175852194,2.126584604052881,0.8482769352855446,22.479338785066933,0.008209444558251677,"{""000000001000"": 2, ""000000001001"": 1, ""000000001010"": 2, ""000000001011"": 3, ""000000001100"": 72, ""000000001101"": 9, ""000000001110"": 3, ""000000001111"": 1, ""000000010000"": 2, ""000000010100"": 3, ""000000010110"": 1, ""000011010100"": 1}"
ising,2,12,0.015625,1,0,100,1,8578,8656,410.109375,1.2806248474865685,000000001101,1.2762720155208536,1.3420491117053899,1.060230131050325,-1.1780972450961724,11.388273369263,0.004352831965714898,"{""000000000100"": 1, ""000000000101"": 1, ""000000000111"": 1, ""000000001011"": 8, ""000000001100"": 6, ""000000001101"": 68, ""000000001110"": 5, ""000000001111"": 4, ""000000010000"": 1, ""000000010011"": 3, ""000001110100"": 1, ""111111110100"": 1}"
ising,2,12,0.015625,1,1,100,1,8701,8780,410.71875,1.2806248474865685,000000001101,1.2762720155208536,1.2487830798019428,0.36121071328684157,-0.8835729338221293,2.650718801466388,0.004352831965714898,"{""000000000011"": 1, ""000000001000"": 1, ""000000001001"": 3, ""000000001010"": 2, ""000000001011"": 6, ""000000001100"": 8, ""000000001101"": 64, ""000000001111"": 5, ""000000010000"": 1, ""000000010001"": 3, ""000000010011"": 2, ""000000010111"": 1, ""000000011011"": 1, ""111111110111"": 1, ""111111111111"": 1}"
ising,2,12,0.015625,1,2,100,1,8698,8776,405.03125,1.2806248474865685,000000001101,1.2762720155208536,1.2909982310845556,0.8793620996965575,-1.8653206380689396,5.6941366846315,0.004352831965714898,"{""000000000011"": 1, ""000000000110"": 1, ""000000001000"": 1, ""000000001001"": 1, ""000000001010"": 2, ""000000001011"": 4, ""000000001100"": 3, ""000000001101"": 63, ""000000001110"": 5, ""000000001111"": 5, ""000000010010"": 3, ""000000010011"": 2, ""000000010101"": 1, ""000000110001"": 1, ""000000110011"": 1, ""000000111010"": 1, ""111111101101"": 1, ""111111110011"": 1, ""111111110100"": 1, ""111111111111"": 2}"
ising,2,12,0.01687593342019228,1,0,100,1,8578,8656,401.765625,1.2806248474865685,000000001110,1.2725655224915131,1.4189105575780372,1.2692094964603706,-1.2725655224915131,12.634757687594309,0.00805932499505535,"{""000000000011"": 1, ""000000001000"": 1, ""000000001001"": 1, ""000000001010"": 4, ""000000001011"": 2, ""000000001100"": 3, ""000000001101"": 3, ""000000001110"": 65, ""000000001111"": 7, ""000000010000"": 6, ""000000010010"": 1, ""000000010101"": 1, ""000000011110"": 1, ""000000110001"": 1, ""000000110010"": 1, ""000010001011"": 1, ""111111110010"": 1}"
ising,2,12,0.015625,1,3,100,1,8695,8774,400.25,1.2806248474865685,000000001101,1.2762720155208536,1.3076879420567515,0.651946901799025,-3.9269908169872414,3.8288160465625602,0.004352831965714898,"{""000000000011"": 1, ""000000001010"": 1, ""000000001011"": 4, ""000000001100"": 4, ""000000001101"": 65, ""000000001110"": 9, ""000000001111"": 5, ""000000010000"": 1, ""000000010001"": 2, ""000000010011"": 4, ""000000010101"": 1, ""000000100011"": 1, ""000000100111"": 1, ""111111011000"": 1}"
ising,2,12,0.01687593342019228,1,1,100,1,8701,8780,398.6875,1.2806248474865685,000000001110,1.2725655224915131,1.2734744978647214,0.588302933347258,-1.2725655224915131,4.544876866041118,0.00805932499505535,"{""000000000010"": 1, ""000000001001"": 5, ""000000001010"": 3, ""000000001011"": 1, ""000000001100"": 4, ""000000001101"": 11, ""000000001110"": 41, ""000000001111"": 11, ""000000010000"": 6, ""000000010001"": 3, ""000000010010"": 7, ""000000011001"": 1, ""000000011011"": 1, ""000000100010"": 1, ""000000110010"": 1, ""111111110010"": 1, ""111111110101"": 1, ""111111111111"": 1}"
ising,2,12,0.01687593342019228,1,2,100,1,8698,8776,400.53125,1.2806248474865685,000000001110,1.2725655224915131,1.3489194538410039,0.8838111007597287,-1.2725655224915131,4.544876866041118,0.00805932499505535,"{""000000000010"": 1, ""000000000100"": 1, ""000000000111"": 1, ""000000001010"": 3, ""000000001011"": 2, ""000000001100"": 1, ""000000001101"": 6, ""000000001110"": 56, ""000000001111"": 6, ""000000010000"": 2, ""000000010001"": 3, ""000000010010"": 4, ""000000010011"": 1, ""000000010110"": 1, ""000000011111"": 1, ""000000100010"": 2, ""000000110010"": 4, ""111111110010"": 2, ""111111110110"": 1, ""111111111111"": 2}"
ising,2,12,0.01687593342019228,1,3,100,1,8695,8774,392.59375,1.2806248474865685,000000001110,1.2725655224915131,1.2798373254771789,0.5757104974272674,-1.5452581344539804,4.544876866041118,0.00805932499505535,"{""000000000010"": 2, ""000000000011"": 1, ""000000000100"": 1, ""000000001010"": 2, ""000000001011"": 1, ""000000001100"": 5, ""000000001101"": 8, ""000000001110"": 55, ""000000001111"": 8, ""000000010000"": 7, ""000000010001"": 5, ""000000010010"": 2, ""000000101110"": 1, ""000000110010"": 1, ""111111101111"": 1}"
ising,2,12,0.018227016243376824,1,0,100,1,8578,8656,394.65625,1.2806248474865685,000000001111,1.262395968218094,1.2379896461658777,0.6520405819887504,-3.450548979796124,4.123826829512441,0.018228879268474385,"{""000000000001"": 1, ""000000000111"": 1, ""000000001001"": 1, ""000000001011"": 2, ""000000001100"": 1, ""000000001101"": 6, ""000000001110"": 1, ""000000001111"": 53, ""000000010000"": 14, ""000000010001"": 13, ""000000010010"": 1, ""000000010100"": 1, ""000000011001"": 1, ""000000011111"": 1, ""000000110001"": 1, ""111111010111"": 1, ""111111110010"": 1}"
ising,2,12,0.018227016243376824,1,1,100,1,8701,8780,398.234375,1.2806248474865685,000000001111,1.262395968218094,1.470270504318007,1.8582429458285514,-1.4307154306471737,17.25274489898062,0.018228879268474385,"{""000000000000"": 1, ""000000000001"": 2, ""000000000110"": 1, ""000000001001"": 2, ""000000001101"": 8, ""000000001110"": 3, ""000000001111"": 46, ""000000010000"": 15, ""000000010001"": 14, ""000000010011"": 1, ""000000010100"": 1, ""000000011001"": 1, ""000000101100"": 1, ""000001110001"": 1, ""000011001101"": 1, ""111111101111"": 1, ""111111111110"": 1}"
ising,2,12,0.018227016243376824,1,2,100,1,8698,8776,388.21875,1.2806248474865685,000000001111,1.262395968218094,0.7464968158729663,5.193021895948713,-50.32751926629469,4.2921462919415205,0.018228879268474385,"{""000000000011"": 1, ""000000000100"": 1, ""000000000110"": 1, ""000000001001"": 1, ""000000001010"": 1, ""000000001100"": 2, ""000000001101"": 4, ""000000001110"": 6, ""000000001111"": 47, ""000000010000"": 13, ""000000010001"": 5, ""000000010010"": 5, ""000000010011"": 3, ""000000010100"": 1, ""000000010101"": 1, ""000000010111"": 1, ""000000100000"": 1, ""000000100011"": 1, ""000000110011"": 1, ""110110101010"": 1, ""111111101111"": 1, ""111111110000"": 1, ""111111111111"": 1}"
ising,2,12,0.018227016243376824,1,3,100,1,8695,8774,380.546875,1.2806248474865685,000000001111,1.262395968218094,1.174869847754973,1.4036778566673078,-11.698202638821007,4.123826829512441,0.018228879268474385,"{""000000000000"": 1, ""000000000011"": 1, ""000000001001"": 1, ""000000001011"": 1, ""000000001100"": 3, ""000000001101"": 3, ""000000001110"": 4, ""000000001111"": 53, ""000000010000"": 15, ""000000010001"": 8, ""000000010010"": 3, ""000000010111"": 1, ""000000011000"": 1, ""000000011100"": 1, ""000000101111"": 1, ""000000110001"": 1, ""111101110101"": 1, ""111111110001"": 1}"
ising,2,12,0.01968626640460739,1,1,100,1,8701,8780,376.8125,1.2806248474865685,000000010000,1.2467418707910014,1.2451834434525126,0.5804725828310235,-1.480505971564314,3.4285401446752535,0.03388297669556706,"{""000000000000"": 1, ""000000000010"": 2, ""000000001000"": 1, ""000000001011"": 1, ""000000001100"": 1, ""000000001101"": 5, ""000000001110"": 1, ""000000001111"": 9, ""000000010000"": 32, ""000000010001"": 30, ""000000010010"": 2, ""000000010011"": 1, ""000000010100"": 2, ""000000010110"": 1, ""000000010111"": 1, ""000000011001"": 1, ""000000011011"": 1, ""000000011111"": 2, ""000000100000"": 1, ""000000100001"": 1, ""000000101100"": 1, ""111111101101"": 1, ""111111110000"": 1, ""111111111111"": 1}"
ising,2,12,0.01968626640460739,1,0,100,1,8578,8656,381.171875,1.2806248474865685,000000010000,1.2467418707910014,0.3942821166376542,9.77552123773799,-96.07704541783154,8.337586260914822,0.03388297669556706,"{""000000000111"": 1, ""000000001000"": 1, ""000000001010"": 2, ""000000001011"": 1, ""000000001100"": 1, ""000000001101"": 2, ""000000001110"": 2, ""000000001111"": 8, ""000000010000"": 34, ""000000010001"": 26, ""000000010010"": 7, ""000000010011"": 3, ""000000010100"": 1, ""000000010101"": 2, ""000000010111"": 2, ""000000011000"": 1, ""000000011110"": 1, ""000000100010"": 1, ""000000100100"": 1, ""000001101011"": 1, ""101100101111"": 1, ""111111111111"": 1}"
ising,2,12,0.01968626640460739,1,2,100,1,8698,8776,396.546875,1.2806248474865685,000000010000,1.2467418707910014,1.0971328462960812,6.131261595658641,-46.75282015466255,38.41523389374773,0.03388297669556706,"{""000000000000"": 1, ""000000000111"": 2, ""000000001010"": 1, ""000000001011"": 2, ""000000001100"": 2, ""000000001101"": 1, ""000000001110"": 1, ""000000001111"": 9, ""000000010000"": 32, ""000000010001"": 18, ""000000010010"": 5, ""000000010011"": 7, ""000000010100"": 5, ""000000010101"": 1, ""000000010111"": 2, ""000000011010"": 1, ""000000011011"": 1, ""000000100000"": 1, ""000000110000"": 1, ""000111101101"": 1, ""110110101000"": 1, ""111111110000"": 2, ""111111110010"": 1, ""111111110101"": 1, ""111111111111"": 1}"
ising,2,12,0.021262343752724643,1,1,100,1,8701,8780,382.53125,1.2806248474865685,000000010010,1.2986176172795283,1.3173754273068994,1.892596183743716,-7.07025147185521,17.098465294180457,0.01799276979295983,"{""000000000000"": 1, ""000000000010"": 1, ""000000001100"": 1, ""000000001101"": 3, ""000000001110"": 5, ""000000001111"": 5, ""000000010000"": 7, ""000000010001"": 18, ""000000010010"": 33, ""000000010011"": 3, ""000000010100"": 6, ""000000010110"": 2, ""000000010111"": 2, ""000000011001"": 1, ""000000011110"": 1, ""000000011111"": 1, ""000000100010"": 1, ""000000100100"": 1, ""000000101110"": 2, ""000011101101"": 1, ""111110011110"": 1, ""111111101101"": 1, ""111111110010"": 1, ""111111111100"": 1, ""111111111111"": 1}"
ising,2,12,0.01968626640460739,1,3,100,1,8695,8774,381.65625,1.2806248474865685,000000010001,1.2467418707910014,1.6433616284363888,4.715799958385301,-2.5714051085064407,47.84371929160468,0.03388297669556706,"{""000000000000"": 1, ""000000001001"": 1, ""000000001010"": 1, ""000000001011"": 2, ""000000001100"": 2, ""000000001101"": 4, ""000000001110"": 3, ""000000001111"": 8, ""000000010000"": 28, ""000000010001"": 28, ""000000010010"": 6, ""000000010011"": 3, ""000000010101"": 1, ""000000010110"": 1, ""000000010111"": 2, ""000000011000"": 1, ""000000011001"": 1, ""000000011010"": 1, ""000000101111"": 1, ""001001100110"": 1, ""111111011111"": 1, ""111111101111"": 3}"
ising,2,12,0.021262343752724643,1,0,100,1,8578,8656,374.625,1.2806248474865685,000000010010,1.2986176172795283,1.2791383530203355,0.39989879056736977,-1.2986176172795283,3.318689466381017,0.01799276979295983,"{""000000000110"": 1, ""000000001011"": 1, ""000000001101"": 1, ""000000001110"": 6, ""000000001111"": 7, ""000000010000"": 5, ""000000010001"": 12, ""000000010010"": 45, ""000000010011"": 7, ""000000010100"": 5, ""000000010101"": 2, ""000000010110"": 1, ""000000010111"": 2, ""000000011001"": 1, ""000000011110"": 1, ""000000100010"": 1, ""000000101110"": 1, ""111111101110"": 1}"
ising,2,12,0.021262343752724643,1,2,100,1,8698,8776,385.046875,1.2806248474865685,000000010010,1.2986176172795283,1.105989337383065,1.4075710284026806,-10.172504668689639,7.935996550041563,0.01799276979295983,"{""000000000100"": 1, ""000000000111"": 1, ""000000001011"": 2, ""000000001110"": 5, ""000000001111"": 2, ""000000010000"": 3, ""000000010001"": 14, ""000000010010"": 46, ""000000010011"": 9, ""000000010100"": 4, ""000000010101"": 3, ""000000010111"": 2, ""000001101110"": 1, ""111101110011"": 1, ""111111101110"": 1, ""111111110110"": 1, ""111111110111"": 1, ""111111111101"": 1, ""111111111110"": 1, ""111111111111"": 1}"
ising,2,12,0.021262343752724643,1,3,100,1,8695,8774,380.171875,1.2806248474865685,000000010010,1.2986176172795283,2.6773166542912943,11.066621800588994,-1.2264721940973324,109.51675239057357,0.01799276979295983,"{""000000001011"": 2, ""000000001101"": 4, ""000000001111"": 2, ""000000010000"": 9, ""000000010001"": 14, ""000000010010"": 36, ""000000010011"": 7, ""000000010100"": 2, ""000000010101"": 3, ""000000010110"": 5, ""000000010111"": 1, ""000000011010"": 1, ""000000011011"": 2, ""000000011110"": 2, ""000000100100"": 1, ""000000100101"": 1, ""000001011010"": 1, ""000001101110"": 1, ""000101001001"": 1, ""010111101110"": 1, ""111111101111"": 2, ""111111110010"": 1, ""111111111100"": 1}"
ising,2,12,0.022964601441806228,1,0,100,1,8578,8656,385.046875,1.2806248474865685,000000010011,1.2691548357015507,1.3099013856898638,0.46704278732675086,-1.3359524586332114,4.074654998831295,0.01147001178501772,"{""000000001010"": 2, ""000000001101"": 1, ""000000001110"": 1, ""000000001111"": 2, ""000000010000"": 2, ""000000010001"": 7, ""000000010010"": 4, ""000000010011"": 45, ""000000010100"": 15, ""000000010101"": 11, ""000000010111"": 2, ""000000011001"": 3, ""000000100011"": 2, ""000000101011"": 1, ""000000111101"": 1, ""111111101100"": 1}"
ising,2,12,0.022964601441806228,1,2,100,1,8698,8776,395.46875,1.2806248474865685,000000010011,1.2691548357015507,1.443496631553185,1.9322481725741134,-0.8683690981115876,18.970524912591603,0.01147001178501772,"{""000000000010"": 1, ""000000000111"": 1, ""000000001000"": 2, ""000000001010"": 1, ""000000001011"": 1, ""000000001101"": 2, ""000000001110"": 1, ""000000001111"": 2, ""000000010000"": 1, ""000000010001"": 6, ""000000010010"": 8, ""000000010011"": 35, ""000000010100"": 12, ""000000010101"": 12, ""000000010110"": 1, ""000000010111"": 2, ""000000011000"": 2, ""000000011010"": 1, ""000000011101"": 1, ""000000101000"": 1, ""000000101101"": 1, ""000001101110"": 1, ""000100011100"": 1, ""111111110011"": 1, ""111111110111"": 1, ""111111111111"": 2}"
