ham,exact_eig,num_system_qubits,num_ancilla,alpha,replication_seed,n_circuits,n_shots,time,segments,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,estimation_error,max_theoretical_qdrift_error,peak_MB,runtime,top10_py_allocs,counts
1 qubit test,0.8385164807134509,1,8,1.0,42,100,100,0.6962081490289886,1,00011001,0.9870947272467975,1.0442052078946487,0.24229001612372913,0.14857824653334661,5.603866914881696,832.71875,197.4092813999996,,"{""00010101"": 1, ""00010110"": 4, ""00010111"": 3, ""00011000"": 6, ""00011001"": 15, ""00011010"": 9, ""00011011"": 7, ""00011100"": 7, ""00011101"": 5, ""00011110"": 12, ""00011111"": 6, ""00100000"": 6, ""00100001"": 2, ""00100010"": 4, ""00100011"": 1, ""00100100"": 1, ""00100101"": 3, ""00100110"": 1, ""00100111"": 1, ""00101001"": 1, ""00101010"": 1, ""00101100"": 1, ""00110110"": 1, ""00110111"": 1, ""01000010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,100,0.12028912626307157,1,00000100,0.8161566508511618,0.8161566508511611,7.771561172376096e-16,0.022359829862289016,0.3060118000544405,893.82421875,17776.0373389,,"{""00000100"": 100}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,1,0.6962081490289886,1,00010110,0.8813345778989263,0.955366682442436,1.1775843712261054,0.04281809718547547,5.603866914881696,870.234375,1085.5549535999999,,"{""00000001"": 1, ""00000011"": 2, ""00000100"": 1, ""00000101"": 1, ""00000110"": 1, ""00001000"": 3, ""00001010"": 1, ""00001101"": 1, ""00001111"": 1, ""00010000"": 1, ""00010010"": 3, ""00010011"": 2, ""00010100"": 1, ""00010101"": 3, ""00010110"": 7, ""00010111"": 3, ""00011000"": 6, ""00011001"": 5, ""00011010"": 4, ""00011011"": 3, ""00011100"": 4, ""00011101"": 3, ""00011111"": 3, ""00100001"": 3, ""00100010"": 2, ""00100011"": 3, ""00100110"": 1, ""00100111"": 1, ""00101000"": 1, ""00101100"": 2, ""00101111"": 1, ""00110111"": 1, ""00111000"": 2, ""00111010"": 1, ""00111011"": 2, ""01000000"": 1, ""01000100"": 1, ""01010100"": 1, ""01100110"": 1, ""01101110"": 1, ""01110100"": 2, ""01111000"": 1, ""01111100"": 1, ""10000110"": 1, ""11000011"": 1, ""11011100"": 1, ""11101100"": 1, ""11101110"": 1, ""11110011"": 1, ""11110101"": 1, ""11110111"": 1, ""11111001"": 1, ""11111010"": 1, ""11111110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,10,0.6962081490289886,1,00011010,0.9870947272467975,1.2388038826947305,0.7046624845263662,0.14857824653334661,5.603866914881696,862.3046875,1181.8932879000022,,"{""00010100"": 3, ""00010101"": 2, ""00010110"": 4, ""00010111"": 2, ""00011000"": 9, ""00011001"": 5, ""00011010"": 14, ""00011011"": 6, ""00011100"": 11, ""00011101"": 3, ""00011110"": 4, ""00011111"": 4, ""00100000"": 3, ""00100001"": 1, ""00100010"": 3, ""00100011"": 2, ""00100100"": 3, ""00100110"": 1, ""00100111"": 2, ""00101010"": 2, ""00101100"": 1, ""00101111"": 1, ""00110000"": 2, ""00110100"": 1, ""00110110"": 1, ""00110111"": 1, ""00111100"": 1, ""01000110"": 1, ""01000111"": 1, ""01010000"": 1, ""01010100"": 1, ""01011011"": 1, ""01110110"": 1, ""01111000"": 1, ""01111001"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,100,0.6962081490289886,1,00011010,0.9518413441308403,1.0399748019207338,0.2555566349361319,0.11332486341738945,5.603866914881696,860.6484375,1748.4110185999998,,"{""00010110"": 1, ""00010111"": 1, ""00011000"": 13, ""00011001"": 11, ""00011010"": 14, ""00011011"": 11, ""00011100"": 10, ""00011101"": 6, ""00011110"": 6, ""00011111"": 5, ""00100000"": 5, ""00100001"": 4, ""00100010"": 3, ""00100011"": 1, ""00100100"": 1, ""00101000"": 1, ""00101001"": 1, ""00101010"": 1, ""00101111"": 1, ""00110101"": 1, ""00111011"": 1, ""00111100"": 1, ""00111101"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,10,0.18657547387437995,1,00000110,0.7892899992641702,0.845855782544768,0.09162225724186995,0.04922648144928066,0.5419284443247226,899.01953125,12179.5067933,,"{""00000110"": 65, ""00000111"": 30, ""00001000"": 3, ""00001001"": 1, ""00001010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.28938947794266356,1,00001010,0.8481197305671588,0.8990069144011882,1.10587788338356,0.009603249853707974,1.0324600089172389,891.484375,11309.6254911,,"{""00000001"": 1, ""00000010"": 2, ""00000011"": 1, ""00000100"": 1, ""00000101"": 1, ""00000110"": 2, ""00000111"": 6, ""00001000"": 4, ""00001001"": 12, ""00001010"": 25, ""00001011"": 10, ""00001100"": 4, ""00001101"": 5, ""00001110"": 2, ""00010000"": 4, ""00010010"": 3, ""00010011"": 1, ""00010100"": 1, ""00010101"": 2, ""00011000"": 1, ""00011100"": 2, ""01000000"": 1, ""01011111"": 1, ""11011000"": 1, ""11101110"": 1, ""11110101"": 1, ""11111000"": 1, ""11111011"": 1, ""11111100"": 1, ""11111110"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,1,1.0798595796282378,1,00100110,0.9205081561549935,0.900052419351549,0.8776417301255967,0.08199167544154262,18.721963504998865,857.62890625,9.337571000000025,,"{""00100001"": 1, ""00100110"": 1, ""00101000"": 1, ""00101001"": 1, ""00101100"": 1, ""01001101"": 1, ""01001110"": 1, ""01100000"": 1, ""11011010"": 1, ""11110011"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,10,1.0798595796282378,1,00110110,1.1364298224135723,1.1727955767308065,0.28172459741305356,0.2979133417001214,18.721963504998865,857.0390625,11.168863300001249,,"{""00100011"": 1, ""00101000"": 1, ""00101001"": 1, ""00101110"": 1, ""00110010"": 2, ""00110110"": 2, ""01000100"": 1, ""01001110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,100,1.0798595796282378,1,00101001,1.0114225419480791,1.0432425769756593,0.13348092724645697,0.17290606123462826,18.721963504998865,856.296875,12.517438400001993,,"{""00100111"": 1, ""00101000"": 1, ""00101001"": 2, ""00101100"": 1, ""00101101"": 1, ""00110001"": 1, ""00110010"": 1, ""00110100"": 1, ""00111010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,1,1.0798595796282378,1,00101001,0.9091438579308577,0.710495924972965,1.2461474878965606,0.07062737721740686,18.721963504998865,856.30859375,117.67435380000097,,"{""00000011"": 1, ""00000100"": 1, ""00001100"": 1, ""00001101"": 1, ""00001111"": 1, ""00010100"": 2, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00100000"": 3, ""00100001"": 2, ""00100010"": 2, ""00100011"": 4, ""00100100"": 2, ""00100101"": 3, ""00100110"": 4, ""00100111"": 1, ""00101000"": 4, ""00101001"": 5, ""00101010"": 2, ""00101100"": 1, ""00101101"": 1, ""00101110"": 1, ""00101111"": 2, ""00110000"": 2, ""00110001"": 2, ""00110010"": 3, ""00110100"": 1, ""00110111"": 1, ""00111011"": 1, ""00111101"": 1, ""00111110"": 2, ""00111111"": 1, ""01000001"": 2, ""01000010"": 1, ""01000101"": 2, ""01000110"": 1, ""01000111"": 1, ""01001000"": 1, ""01010101"": 1, ""01011010"": 1, ""01011011"": 2, ""01100000"": 1, ""01100100"": 1, ""01110010"": 1, ""01110101"": 1, ""01110111"": 1, ""01111000"": 1, ""01111001"": 1, ""01111101"": 1, ""01111111"": 1, ""10000001"": 1, ""10001001"": 1, ""10001100"": 1, ""10010001"": 1, ""10010110"": 2, ""10100011"": 1, ""10110101"": 1, ""10111000"": 1, ""11001000"": 1, ""11001101"": 1, ""11011000"": 1, ""11011100"": 1, ""11011110"": 1, ""11110101"": 1, ""11111010"": 1, ""11111110"": 1, ""11111111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,10,1.0798595796282378,1,00101000,1.0455154366204864,1.1193833750773683,0.5987799019330041,0.20699895590703554,18.721963504998865,836.24609375,109.42368379999971,,"{""00011011"": 1, ""00011110"": 1, ""00100000"": 3, ""00100010"": 1, ""00100100"": 1, ""00100101"": 1, ""00100110"": 7, ""00100111"": 4, ""00101000"": 7, ""00101001"": 4, ""00101010"": 5, ""00101011"": 1, ""00101100"": 5, ""00101101"": 5, ""00101110"": 3, ""00101111"": 2, ""00110000"": 4, ""00110001"": 5, ""00110010"": 5, ""00110011"": 1, ""00110100"": 2, ""00110101"": 3, ""00110110"": 1, ""00110111"": 1, ""00111000"": 2, ""00111010"": 2, ""00111011"": 1, ""00111100"": 1, ""00111110"": 1, ""01000000"": 2, ""01000010"": 1, ""01000011"": 1, ""01000100"": 2, ""01000101"": 1, ""01000111"": 1, ""01001000"": 1, ""01001110"": 2, ""01010100"": 1, ""01100011"": 1, ""01101000"": 1, ""01101100"": 1, ""01110010"": 1, ""01110100"": 1, ""01111100"": 1, ""10101100"": 1, ""10110000"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,100,1.0798595796282378,1,00101000,1.0227868401722149,1.1200652329708165,0.3053945350299787,0.18427035945876402,18.721963504998865,929.37109375,182.74800770000002,,"{""00011111"": 1, ""00100001"": 1, ""00100100"": 2, ""00100101"": 1, ""00100110"": 2, ""00100111"": 5, ""00101000"": 11, ""00101001"": 9, ""00101010"": 7, ""00101011"": 4, ""00101100"": 5, ""00101101"": 5, ""00101110"": 6, ""00101111"": 4, ""00110000"": 2, ""00110001"": 1, ""00110010"": 4, ""00110011"": 2, ""00110100"": 2, ""00110101"": 2, ""00110110"": 4, ""00111000"": 1, ""00111001"": 1, ""00111100"": 3, ""00111111"": 1, ""01000000"": 3, ""01000010"": 2, ""01000110"": 1, ""01001000"": 2, ""01001010"": 1, ""01010000"": 1, ""01010010"": 1, ""01011010"": 1, ""01011111"": 1, ""01110000"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,1,1.0798595796282378,1,00100100,0.9773296472756721,0.9030071368898247,0.8428777033210282,0.1388131665622212,18.721963504998865,936.14453125,1129.6677228000008,,"{""00000001"": 1, ""00000101"": 1, ""00000110"": 1, ""00000111"": 1, ""00001011"": 1, ""00001101"": 2, ""00010000"": 1, ""00010011"": 2, ""00010100"": 1, ""00010101"": 1, ""00011010"": 2, ""00011100"": 1, ""00011110"": 1, ""00011111"": 2, ""00100001"": 1, ""00100100"": 6, ""00100101"": 4, ""00100111"": 2, ""00101001"": 4, ""00101010"": 3, ""00101011"": 4, ""00101100"": 3, ""00101101"": 3, ""00101110"": 1, ""00110000"": 4, ""00110001"": 1, ""00110010"": 1, ""00110011"": 1, ""00110110"": 2, ""00110111"": 1, ""00111000"": 2, ""00111001"": 3, ""00111011"": 2, ""00111100"": 2, ""00111110"": 1, ""01000001"": 2, ""01000010"": 1, ""01000110"": 1, ""01001001"": 2, ""01001101"": 1, ""01001110"": 2, ""01001111"": 1, ""01010001"": 1, ""01010010"": 1, ""01011011"": 1, ""01011111"": 1, ""01100010"": 1, ""01100101"": 1, ""01101010"": 1, ""01101101"": 1, ""01110010"": 1, ""01111101"": 1, ""10101110"": 1, ""10110011"": 1, ""11001011"": 1, ""11001101"": 1, ""11010100"": 1, ""11011110"": 1, ""11101000"": 2, ""11101010"": 1, ""11111110"": 1, ""11111111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,10,0.28938947794266356,1,00001010,0.8481197305671588,0.9269948655099046,0.2222186989634979,0.009603249853707974,1.0324600089172389,902.97265625,12412.713522500002,,"{""00001000"": 2, ""00001001"": 7, ""00001010"": 55, ""00001011"": 13, ""00001100"": 16, ""00001101"": 1, ""00001110"": 2, ""00010010"": 2, ""00011010"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,10,1.0798595796282378,1,00101010,1.0341511383963506,1.1516579820339141,0.4774418006137426,0.19563465768289978,18.721963504998865,906.76171875,1242.213852099998,,"{""00011011"": 1, ""00011110"": 3, ""00100000"": 3, ""00100011"": 2, ""00100100"": 1, ""00100101"": 1, ""00100110"": 7, ""00100111"": 4, ""00101000"": 5, ""00101001"": 5, ""00101010"": 8, ""00101011"": 2, ""00101100"": 5, ""00101101"": 2, ""00101110"": 5, ""00101111"": 3, ""00110000"": 5, ""00110010"": 3, ""00110100"": 3, ""00110101"": 3, ""00110110"": 3, ""00110111"": 3, ""00111000"": 1, ""00111001"": 1, ""00111010"": 1, ""00111100"": 2, ""00111110"": 1, ""00111111"": 1, ""01001000"": 1, ""01001010"": 1, ""01010000"": 1, ""01010010"": 1, ""01010101"": 1, ""01010110"": 1, ""01011000"": 1, ""01011010"": 1, ""01011100"": 4, ""01110010"": 1, ""01110100"": 1, ""01110101"": 1, ""11011001"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,100,1.0798595796282378,1,00101010,1.0227868401722149,1.1262019540118495,0.4473363687894254,0.18427035945876402,18.721963504998865,886.8671875,2015.1425471000002,,"{""00100011"": 1, ""00100100"": 1, ""00100101"": 3, ""00100110"": 2, ""00100111"": 6, ""00101000"": 5, ""00101001"": 8, ""00101010"": 9, ""00101011"": 5, ""00101100"": 8, ""00101101"": 3, ""00101110"": 8, ""00101111"": 5, ""00110000"": 5, ""00110001"": 1, ""00110010"": 1, ""00110011"": 4, ""00110101"": 1, ""00110110"": 1, ""00110111"": 1, ""00111000"": 4, ""00111001"": 1, ""00111010"": 1, ""00111011"": 1, ""00111100"": 1, ""00111101"": 1, ""01000110"": 1, ""01001000"": 1, ""01010010"": 1, ""01010101"": 1, ""01011010"": 2, ""01011011"": 1, ""01011100"": 1, ""01011110"": 1, ""01101011"": 2, ""01101100"": 1, ""11000100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,100,0.18657547387437995,1,00000110,0.7892899992641702,0.8550641658695162,0.06835451903157727,0.04922648144928066,0.5419284443247226,902.52734375,17495.4610634,,"{""00000110"": 51, ""00000111"": 48, ""00001000"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.448860014689354,1,00010000,0.874880962543528,0.6036678641550348,1.3374595171798482,0.03636448183007712,2.20300645694649,881.3671875,11185.089926100001,,"{""00000001"": 1, ""00000010"": 1, ""00000011"": 1, ""00000110"": 1, ""00000111"": 3, ""00001001"": 3, ""00001010"": 1, ""00001011"": 3, ""00001100"": 2, ""00001101"": 5, ""00001110"": 7, ""00001111"": 10, ""00010000"": 15, ""00010001"": 9, ""00010010"": 5, ""00010011"": 3, ""00010100"": 5, ""00010110"": 1, ""00010111"": 3, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00011101"": 2, ""00011111"": 2, ""00100000"": 1, ""00100011"": 1, ""00100100"": 1, ""00100111"": 1, ""00110100"": 1, ""10000110"": 1, ""10010000"": 1, ""10110010"": 1, ""11000010"": 1, ""11011000"": 1, ""11101001"": 1, ""11110001"": 1, ""11111011"": 1, ""11111110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,1,1.6749253988785475,1,10011011,0.9158502157246667,0.5597676518509163,0.8253712875249051,0.07733373501121588,95.46566028154925,842.48046875,13.76790279999841,,"{""00000011"": 1, ""00101001"": 1, ""00110101"": 1, ""01001000"": 1, ""01001101"": 1, ""01001110"": 1, ""01010000"": 1, ""01011001"": 1, ""10011011"": 1, ""11110110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,10,1.6749253988785475,1,01001100,1.055059448514816,1.0829012950728458,0.10161827614197491,0.21654296780136506,95.46566028154925,842.90625,13.09887290000188,,"{""01000010"": 1, ""01000100"": 2, ""01000101"": 1, ""01000110"": 1, ""01001010"": 1, ""01001100"": 2, ""01010100"": 1, ""01011000"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,100,1.6749253988785475,1,01001001,1.0697130519664106,1.0755744933470486,0.08058149642495849,0.23119657125295978,95.46566028154925,842.61328125,17.22732150000229,,"{""01000010"": 1, ""01000011"": 1, ""01000100"": 1, ""01000111"": 1, ""01001001"": 2, ""01001011"": 1, ""01001101"": 1, ""01010000"": 1, ""01010100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,1,1.6749253988785475,1,01001011,0.9598110260794507,0.7701933974158157,0.6861214605864207,0.12129454536599982,95.46566028154925,842.75,109.16138550000323,,"{""00000000"": 1, ""00000111"": 2, ""00001001"": 1, ""00001011"": 1, ""00001111"": 1, ""00010001"": 1, ""00010010"": 1, ""00011000"": 1, ""00011110"": 1, ""00100000"": 1, ""00100101"": 2, ""00101001"": 2, ""00101010"": 2, ""00101110"": 1, ""00101111"": 1, ""00110000"": 1, ""00110001"": 2, ""00110011"": 2, ""00110101"": 1, ""00110110"": 3, ""00111000"": 1, ""00111001"": 2, ""00111010"": 1, ""00111100"": 2, ""00111111"": 3, ""01000001"": 3, ""01000010"": 2, ""01000011"": 1, ""01000100"": 2, ""01000101"": 1, ""01000111"": 2, ""01001000"": 3, ""01001001"": 3, ""01001010"": 2, ""01001011"": 4, ""01001100"": 4, ""01001101"": 2, ""01001110"": 2, ""01010001"": 2, ""01010010"": 1, ""01010011"": 1, ""01010100"": 2, ""01010101"": 1, ""01010110"": 1, ""01011010"": 1, ""01011100"": 1, ""01011101"": 2, ""01011110"": 2, ""01011111"": 1, ""01100000"": 1, ""01101001"": 1, ""01101110"": 1, ""01110110"": 1, ""01111001"": 2, ""10000000"": 1, ""10000110"": 1, ""10010011"": 1, ""10100101"": 1, ""10101100"": 1, ""10101111"": 1, ""11010100"": 1, ""11101000"": 1, ""11101111"": 1, ""11110001"": 1, ""11110010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,10,1.6749253988785475,1,01001100,1.0477326467890187,0.9920489536729593,0.47534401394785764,0.2092161660755678,95.46566028154925,832.37109375,121.11705300000176,,"{""00100100"": 1, ""00110010"": 2, ""00110011"": 1, ""00110110"": 1, ""00110111"": 1, ""00111000"": 1, ""00111001"": 1, ""00111010"": 2, ""00111100"": 2, ""00111110"": 3, ""01000000"": 6, ""01000001"": 2, ""01000010"": 5, ""01000011"": 3, ""01000100"": 5, ""01000101"": 3, ""01000110"": 6, ""01000111"": 2, ""01001000"": 7, ""01001001"": 2, ""01001010"": 4, ""01001011"": 2, ""01001100"": 7, ""01001110"": 3, ""01001111"": 1, ""01010000"": 3, ""01010001"": 1, ""01010010"": 4, ""01010100"": 1, ""01010101"": 1, ""01010111"": 2, ""01011001"": 2, ""01011010"": 2, ""01011011"": 1, ""01011110"": 1, ""01100000"": 1, ""01100001"": 1, ""01100110"": 1, ""01101000"": 1, ""01101010"": 1, ""01110000"": 1, ""10010010"": 1, ""10010101"": 1, ""10100101"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,100,1.6749253988785475,1,01000010,1.0404058450632214,1.0609208898954539,0.3059341132720214,0.20188936434977056,95.46566028154925,865.6640625,202.4808062000011,,"{""01000000"": 2, ""01000001"": 3, ""01000010"": 12, ""01000011"": 3, ""01000100"": 7, ""01000101"": 7, ""01000110"": 10, ""01000111"": 7, ""01001000"": 5, ""01001001"": 2, ""01001010"": 6, ""01001011"": 3, ""01001100"": 7, ""01001101"": 5, ""01001110"": 3, ""01001111"": 1, ""01010000"": 2, ""01010001"": 2, ""01010010"": 2, ""01010111"": 2, ""01011100"": 1, ""01011101"": 1, ""01011110"": 2, ""01100000"": 1, ""01101000"": 1, ""01110010"": 1, ""01111110"": 1, ""10010010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,1,1.6749253988785475,1,01000010,0.9964450347084373,0.7170008168865272,0.8724599826841845,0.1579285539949864,95.46566028154925,877.51171875,1113.1159912999938,,"{""00000010"": 1, ""00001100"": 1, ""00010011"": 1, ""00010100"": 1, ""00011000"": 2, ""00100000"": 1, ""00100011"": 1, ""00100100"": 1, ""00100101"": 1, ""00100111"": 1, ""00101100"": 1, ""00101111"": 1, ""00110000"": 1, ""00110001"": 2, ""00110101"": 1, ""00110110"": 1, ""00111001"": 1, ""00111010"": 2, ""00111100"": 1, ""00111110"": 4, ""01000001"": 2, ""01000010"": 5, ""01000011"": 1, ""01000101"": 2, ""01000110"": 1, ""01000111"": 3, ""01001000"": 2, ""01001001"": 3, ""01001010"": 1, ""01001011"": 3, ""01001100"": 1, ""01001101"": 2, ""01001110"": 3, ""01001111"": 1, ""01010000"": 2, ""01010001"": 1, ""01010010"": 2, ""01010011"": 1, ""01010100"": 1, ""01010101"": 1, ""01011010"": 1, ""01011011"": 1, ""01011100"": 1, ""01011101"": 1, ""01011111"": 1, ""01100001"": 1, ""01100101"": 1, ""01100111"": 1, ""01101010"": 2, ""01101011"": 4, ""01110000"": 1, ""01110011"": 1, ""01110110"": 1, ""01111100"": 1, ""01111110"": 1, ""01111111"": 1, ""10000011"": 1, ""10010010"": 1, ""10010011"": 1, ""10011011"": 1, ""10011101"": 1, ""10100001"": 1, ""10101101"": 1, ""10101110"": 1, ""10110100"": 1, ""10110110"": 1, ""11000011"": 1, ""11001101"": 1, ""11010011"": 1, ""11110000"": 1, ""11110010"": 1, ""11111011"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,10,0.448860014689354,1,00010000,0.874880962543528,0.9951770948932626,0.45057165875510663,0.03636448183007712,2.20300645694649,901.19140625,12058.1713957,,"{""00001100"": 1, ""00001101"": 5, ""00001110"": 7, ""00001111"": 9, ""00010000"": 32, ""00010001"": 8, ""00010010"": 18, ""00010011"": 1, ""00010100"": 9, ""00010101"": 1, ""00010110"": 2, ""00010111"": 1, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00100110"": 1, ""00110110"": 1, ""01010100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,10,1.6749253988785475,1,01000110,1.0404058450632214,0.907497661757258,0.7010528164761959,0.20188936434977056,95.46566028154925,895.36328125,1250.925187300003,,"{""00110011"": 1, ""00110101"": 1, ""00110110"": 1, ""00111011"": 2, ""00111100"": 1, ""00111101"": 1, ""00111110"": 2, ""01000000"": 2, ""01000001"": 2, ""01000010"": 6, ""01000011"": 5, ""01000100"": 4, ""01000101"": 3, ""01000110"": 8, ""01000111"": 4, ""01001000"": 4, ""01001001"": 2, ""01001010"": 6, ""01001011"": 3, ""01001100"": 2, ""01001101"": 3, ""01001110"": 1, ""01001111"": 4, ""01010000"": 1, ""01010001"": 1, ""01010010"": 2, ""01010100"": 4, ""01010101"": 2, ""01010110"": 1, ""01011001"": 1, ""01011100"": 1, ""01011101"": 3, ""01100011"": 1, ""01100101"": 1, ""01100110"": 1, ""01101000"": 1, ""01101001"": 1, ""01101100"": 1, ""01110010"": 1, ""01110101"": 1, ""10000101"": 1, ""10001001"": 1, ""10011001"": 1, ""10100001"": 1, ""10100011"": 1, ""10101000"": 1, ""10110000"": 1, ""11010010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,100,0.28938947794266356,1,00001010,0.8481197305671588,0.8795001605981438,0.07647670132893358,0.009603249853707974,1.0324600089172389,908.62890625,18024.752722100002,,"{""00001001"": 10, ""00001010"": 57, ""00001011"": 23, ""00001100"": 7, ""00001101"": 2, ""00001110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,100,1.6749253988785475,1,01000110,1.0843666554180054,1.1558762402617881,0.22752549616900933,0.2458501747045545,95.46566028154925,872.5703125,1873.506630799995,,"{""00110110"": 1, ""00111100"": 1, ""00111111"": 1, ""01000000"": 1, ""01000001"": 2, ""01000010"": 6, ""01000011"": 3, ""01000100"": 4, ""01000101"": 3, ""01000110"": 10, ""01000111"": 4, ""01001000"": 7, ""01001001"": 6, ""01001010"": 8, ""01001011"": 3, ""01001100"": 5, ""01001101"": 3, ""01001110"": 1, ""01001111"": 3, ""01010000"": 2, ""01010010"": 2, ""01010011"": 2, ""01010100"": 1, ""01010101"": 2, ""01011001"": 1, ""01011010"": 1, ""01011100"": 1, ""01011110"": 1, ""01011111"": 1, ""01100000"": 1, ""01100010"": 1, ""01100100"": 1, ""01100101"": 1, ""01100111"": 1, ""01101000"": 1, ""01101101"": 1, ""01110000"": 1, ""01111000"": 2, ""01111100"": 1, ""01111101"": 1, ""10000000"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.6962081490289886,1,00011001,0.8108278116670121,0.6359710314118648,1.332101409613608,0.02768866904643874,5.603866914881696,902.796875,11210.662061100003,,"{""00001001"": 2, ""00001011"": 1, ""00001100"": 2, ""00001110"": 2, ""00001111"": 4, ""00010000"": 2, ""00010001"": 2, ""00010010"": 2, ""00010011"": 4, ""00010100"": 1, ""00010101"": 4, ""00010110"": 3, ""00010111"": 6, ""00011000"": 2, ""00011001"": 10, ""00011010"": 3, ""00011011"": 3, ""00011100"": 5, ""00011101"": 3, ""00011110"": 2, ""00011111"": 4, ""00100000"": 1, ""00100001"": 2, ""00100101"": 2, ""00100110"": 1, ""00101010"": 1, ""00101100"": 1, ""00111001"": 1, ""00111101"": 1, ""01000111"": 1, ""01001000"": 1, ""01010010"": 1, ""01010101"": 1, ""01010111"": 1, ""01101101"": 1, ""01110100"": 1, ""10001001"": 1, ""10001100"": 1, ""10010000"": 1, ""10011000"": 1, ""10110001"": 1, ""10110101"": 1, ""11101011"": 1, ""11101110"": 2, ""11110001"": 1, ""11110100"": 1, ""11110101"": 2, ""11110111"": 1, ""11111011"": 1, ""11111110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,1,2.5979073064057694,1,01011100,0.9872622749166675,0.46765055127631633,0.8939862918675513,0.14874579420321665,937.9231651413221,852.79296875,11.968976999996812,,"{""01011100"": 1, ""01100101"": 1, ""01101100"": 1, ""01101111"": 1, ""01110001"": 1, ""01110010"": 1, ""01111011"": 1, ""10000100"": 1, ""10000111"": 1, ""11101010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,10,2.5979073064057694,1,01101100,1.0297759613963327,1.0259969670425846,0.026788245852694098,0.1912594806828818,937.9231651413221,853.71875,8.985905699999421,,"{""01100110"": 1, ""01101010"": 1, ""01101100"": 3, ""01101110"": 3, ""01110000"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,100,2.5979073064057694,1,01101110,1.0344997043385176,1.0354444529269549,0.019453564085533913,0.1959832236250667,937.9231651413221,849.72265625,13.65835959999822,,"{""01101011"": 1, ""01101100"": 2, ""01101101"": 2, ""01101110"": 4, ""01110011"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,1,2.5979073064057694,1,01101100,1.0203284755119626,0.7803623340489645,0.5899120940440681,0.18181199479851173,937.9231651413221,731.3828125,114.98030850000214,,"{""00000011"": 1, ""00001100"": 1, ""01000110"": 2, ""01001000"": 1, ""01001001"": 1, ""01010000"": 1, ""01010001"": 1, ""01011010"": 1, ""01011101"": 1, ""01011111"": 1, ""01100000"": 2, ""01100010"": 2, ""01100011"": 2, ""01100100"": 2, ""01100101"": 2, ""01100111"": 2, ""01101000"": 2, ""01101001"": 4, ""01101010"": 1, ""01101011"": 5, ""01101100"": 9, ""01101101"": 8, ""01101110"": 6, ""01101111"": 5, ""01110000"": 4, ""01110001"": 2, ""01110010"": 2, ""01110011"": 1, ""01110100"": 4, ""01110101"": 6, ""01110110"": 1, ""01111000"": 1, ""01111001"": 2, ""01111011"": 1, ""01111111"": 1, ""10000001"": 1, ""10001000"": 1, ""10001101"": 1, ""10100000"": 1, ""10100100"": 1, ""10101010"": 1, ""10110000"": 1, ""11000010"": 1, ""11000011"": 1, ""11001100"": 1, ""11101100"": 1, ""11111101"": 1}"
